,page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality_x,unweighted_eigenvector_centrality_y,week,Unnamed: 0
25445,107546629279454,0.00022,0.0008219314017301,0.2596305493944829,0.0014115662293587,0.0014115662293587,Full,12201.0
25446,714016298647274,0.00022,0.0004025663224433,0.2815734395125378,0.0004955198336478,0.0004955198336478,Full,12202.0
25447,187516444593639,0.00021,3.4259285684654906e-05,0.2906611187276376,0.0002899333585471,0.0002899333585471,Full,12203.0
25448,13320939444,0.00021,6.916145414250923e-06,0.2752161600121867,0.0001878084091375,0.0001878084091375,Full,12204.0
25449,60870934988,0.0002,3.1388599211728294e-06,0.252709974193307,0.0001264421147362,0.0001264421147362,Full,12205.0
25450,5834919267,0.0002,0.0001176812095071,0.3013679483496128,0.0003899792429345,0.0003899792429345,Full,12206.0
25451,554069604681993,0.0001899999999999,6.03359711563023e-06,0.2581949135930377,9.364723378744922e-05,9.364723378744676e-05,Full,12207.0
25452,262444655369,0.0001899999999999,5.310548916809266e-06,0.2641926442851241,0.0001425365064433,0.0001425365064433,Full,12208.0
25453,460197020720819,0.0001899999999999,0.0002924107607404,0.272810408885029,0.0020767415989438,0.0020767415989438,Full,12209.0
25454,59109969606,0.0001899999999999,7.641202234071901e-06,0.2545437537215407,0.0001131793234539,0.0001131793234539,Full,12210.0
25455,492037610911691,0.0001899999999999,0.0004149555316366,0.2677372996168539,0.0017147439522955,0.0017147439522955,Full,12211.0
25456,206703882302,0.00018,0.000199188453712,0.2955015584223973,0.000799859232495,0.000799859232495,Full,12212.0
25457,126339201288,0.00018,3.2264452340142246e-05,0.273914284348844,0.0002316382223262,0.0002316382223262,Full,12213.0
25458,123123377842466,0.00018,0.0003349951681622,0.286385767607413,0.0014892440071766,0.0014892440071766,Full,12214.0
25459,36808884697,0.00018,0.0027204896722005,0.2943539477208762,0.0004816962284611,0.0004816962284611,Full,12215.0
25460,116757565026850,0.00018,0.001303520229414,0.2548769701889117,0.0016666128233688,0.0016666128233688,Full,12216.0
25461,73563300980,0.00018,0.0007804248114547,0.2992158209241924,0.0007026522770678,0.0007026522770678,Full,12217.0
25462,113544412001601,0.00018,1.3014823781877891e-05,0.2732037528920723,0.0002288796414364,0.0002288796414364,Full,12218.0
25463,44428318380,0.00018,0.000150420266587,0.2717571475392126,0.000217429234792,0.000217429234792,Full,12219.0
25464,274793152585613,0.00018,0.0002359253391718,0.2593370757858044,0.0011047732990154,0.0011047732990154,Full,12220.0
25465,340005092689907,0.00018,6.081582751509214e-06,0.2541018321912347,0.0001461352036598,0.0001461352036598,Full,12221.0
25466,303363616352436,0.0001699999999999,9.75471624661448e-05,0.2675820142448413,0.0007253023629402,0.0007253023629402,Full,12222.0
25467,355162344610121,0.0001699999999999,6.35286215677893e-06,0.25392853119053,0.0001160551726747,0.0001160551726747,Full,12223.0
25468,133877811759,0.0001699999999999,7.933917852355741e-05,0.2824484730928801,0.0006285473450538,0.0006285473450538,Full,12224.0
25469,475763235822198,0.0001699999999999,0.0007026827620858,0.2956847711589895,0.0003404887816328,0.0003404887816328,Full,12225.0
25470,106313546083516,0.0001699999999999,0.0001772693628929,0.254828003059278,0.0008560770750237,0.0008560770750237,Full,12226.0
25471,50236802693,0.0001699999999999,4.808490200372072e-05,0.2641860666838422,0.0004795698635834,0.0004795698635834,Full,12227.0
25472,108684239179404,0.0001699999999999,3.022774706242651e-05,0.2716180221261149,0.0002697365649167,0.0002697365649167,Full,12228.0
